,red_mean,red_std,green_mean,green_std,black_mean,black_std,white_mean,white_std,blue_mean,blue_std,brown_mean,brown_std,gray_mean,gray_std,yellow_mean,yellow_std,pink_mean,pink_std,purple_mean,purple_std
550_1861_Eliot_George,0.7878396375810603,0.18416682461493186,0.8093138047554304,0.10380737207246037,0.7289226140396129,0.2265350054119119,0.763972496482621,0.1768581080519466,0.8911206258106273,0.07018457252826772,0.8856630547262416,0.04905439823237731,0.7046398786867348,0.19533112807702926,0.8322970376741152,0.03542483909241961,0.7304759108865241,0.15408346376097126,0.7496832054326691,0.1895211595711693
599_1848_Thackeray_William_Makepeace,0.7966606563340926,0.1427784867958151,0.7918993487734481,0.17336482681754753,0.724924449472455,0.20388164763815558,0.7585495067512561,0.18729702483414365,0.819285252818148,0.1566316548759327,0.7357722563400882,0.18912930234179084,0.7719224224386235,0.18858018341021238,0.7837923887295083,0.15584552273532362,0.67393921532377,0.2297314261009243,0.7829123175433964,0.1944270376815273
6053_1778_Burney_Fanny,0.8624929338609385,0.11504360151953127,0.7154081391888373,0.2469935371368039,0.7546786148615627,0.24741510099316716,0.5815915640984773,0.18325634999409665,0.9761635575654797,0.0031091011871114405,0.6836744245987002,0.1618806488095729,0.0,0.0,0.0,0.0,0.5269733157118492,0.2798700024915898,0.0,0.0
60_1905_Orczy_Emmuska_Orczy_Baroness,0.7404306005296861,0.1959507912433541,0.6422909862895863,0.014440976868067501,0.7872456454456395,0.13741234192620572,0.8727591814752066,0.09840573471032937,0.86671755175129,0.08097661488030476,0.8821640337249547,0.07200073105554118,0.7471795609328145,0.11593740459328182,0.9165253438854344,0.0,0.6487043956028263,0.23969118394117353,0.8555681175805541,0.1220086677972489
62_1912_Burroughs_Edgar_Rice,0.6888814785139773,0.17876100689222027,0.6249408055406724,0.18023958543353244,0.70133108561934,0.2068461576817457,0.7347286929106726,0.16178800281123296,0.0,0.0,0.0,0.0,0.9165253438854344,0.0,0.7382744500725558,0.14547345983564058,0.0,0.0,0.0,0.0
6593_1749_Fielding_Henry,0.7026640695435686,0.2697635330946176,0.558384527364019,0.11359676252659098,0.5769435377257871,0.2692569944671853,0.7555867739732629,0.19607248908699107,0.5368468165397644,0.0,0.5722907673164259,0.3643846443423431,0.7557942340305258,0.0,0.0,0.0,0.5623505758996601,0.31382055435092143,0.0,0.0
711_1887_Haggard_H._Rider_,0.7551688258147451,0.2128489039464401,0.7766116669763385,0.15120137645386061,0.7182740536219664,0.2091089857978595,0.7271269590352265,0.22656943708777313,0.618764333831982,0.252090014801753,0.8663445283559301,0.11459071547959143,0.6855424797155822,0.2571291275257008,0.8265760755837899,0.1399361199767028,0.6977576785377804,0.050575452131546766,0.7852490947972994,0.08247278196923541
730_1838_Dickens_Charles,0.8312291983547238,0.14047577629972996,0.7849908524145767,0.18401171665351196,0.7641935069019207,0.18092952722664127,0.7260390935903563,0.2141755458853829,0.8075722678059138,0.1700592974161151,0.9305948118836757,0.035675708667974475,0.694529404899866,0.16419304966158213,0.7634256642170719,0.22337713632964937,0.0,0.0,0.0,0.0
73_1895_Crane_Stephen,0.6333428754672973,0.21445920678864933,0.7753297464028127,0.14899801817659633,0.6086466875485044,0.214628583572132,0.854137759734142,0.13342944995183334,0.6052509987304765,0.1852975674709872,0.8088088111685088,0.15631039509622785,0.6801809825747424,0.14512271205553917,0.6909415923486245,0.16233522715543605,0.5434278688174113,0.20391736836785743,0.664970326903597,0.18009372577475127
74_1876_Twain_Mark,0.7744921027067865,0.15228883009328767,0.8032302299775893,0.10826652083426634,0.7274028977808451,0.1721901886713818,0.7341342165855584,0.19378081101716735,0.6601472717931522,0.1370751592123875,0.8223101563972113,0.0,0.803919945363835,0.15365995240002245,0.8228403961803844,0.17041138276306408,0.8365570306777954,0.0,0.5155453085899353,0.0
766_1849_Dickens_Charles,0.7845878606073915,0.1658686817351887,0.7093257463957922,0.19295889040811262,0.8066165893372774,0.16388446682210323,0.7780500502945779,0.17064031271555,0.8093499270715528,0.16445240364745545,0.7987825273755167,0.17707779406699067,0.8108124334785234,0.18761990188724975,0.7362910473214181,0.11827527841847847,0.7169755196333247,0.17582606754605168,0.8339689336232778,0.12771236057496896
768_1847_Brontë_Emily,0.8403174405675701,0.14486132148595324,0.7866066424977382,0.19055108335030096,0.7361636944338787,0.20468986649425727,0.7920188773321012,0.19830991400447046,0.8154126135759802,0.14359385062034677,0.7383576929226066,0.14926816987917071,0.838626059077831,0.09465119613598914,0.8606494800202564,0.07867593923732802,0.27512678503990173,0.0,0.7017398536519769,0.19035170414334948
76_1884_Twain_Mark,0.7541250210404702,0.18809132244532561,0.9098925946862634,0.02437633680743644,0.6745148422039703,0.2069683079975294,0.8087697809498361,0.15996562505249537,0.8666026390334126,0.11500888801539622,0.6643092123514653,0.12542282526368284,0.6805833523756365,0.2343599160909594,0.9651403806293575,0.0,0.0,0.0,0.0,0.0
77_1851_Hawthorne_Nathaniel,0.7887065390203631,0.13636863269675126,0.7873558659079117,0.14766423338366436,0.6801274899047445,0.24180613023030956,0.7685314421492155,0.22922022845611226,0.7864288514149925,0.1712060889112187,0.7243533610050931,0.2136349955331416,0.6485386759592564,0.2522122333056937,0.8530708786590818,0.11328070804403563,0.8303832587058967,0.08327062516769364,0.8308722600102179,0.13992103186843313
78_1912_Burroughs_Edgar_Rice,0.8103408134773173,0.16103606353370928,0.7915322353781322,0.10676099591895469,0.6793408737127317,0.20188816517212607,0.7006104237626877,0.2263203066179328,0.8324028107435752,0.10974906413865582,0.7087123328991097,0.18162865038790407,0.8206770931474154,0.14131795174909303,0.7507565864981204,0.24858096129618806,0.0,0.0,0.9657058715820312,0.0
805_1920_Fitzgerald_F._Scott_,0.769407736808581,0.17210267465186702,0.7861410740815128,0.23075673009612763,0.7488771783305194,0.16467356218757673,0.7284880933336548,0.1931934591909988,0.7128452333470284,0.18814222935489125,0.781271389215786,0.1584867807632596,0.6766653103169078,0.2511109374459924,0.8277624479228773,0.12057223566136428,0.5900764668439323,0.2679158860120319,0.7135158676402098,0.1412811595260838
829_1726_Swift_Jonathan,0.8741240026671722,0.09743637255205427,0.6249199232027224,0.21770277246578473,0.6501246931412471,0.23054865644932643,0.7252865854781246,0.140913951364822,0.7388355002826456,0.12402641299351827,0.7799877348802219,0.07555243065394862,0.7100364563771508,0.20186220332592733,0.7367627661579048,0.11745070993037844,0.42363086342811584,0.0,0.44672703742980957,0.0
84_1823_Shelley_Mary_Wollstonecraft,0.7586206896551724,0.12474090823440737,0.7648679272185528,0.1489919957489763,0.7531955668304107,0.16606800680600906,0.7568198992818126,0.17597620361725796,0.7174208957932865,0.15288538426099846,0.0,0.0,0.9393254192575845,0.0,0.8192952703975881,0.13537783754377758,0.8108159035236481,0.0,0.0,0.0
876_1861_Davis_Rebecca_Harding,0.7681287817379558,0.12728594643693497,0.7931403268350219,0.1386757002895233,0.6682587830529622,0.16250267479657277,0.6832771399496114,0.24108185579923064,0.8392060800200993,0.09318834095521836,0.5058538317680359,0.22281122207641602,0.7367941712204007,0.13732276109554817,0.5589961352429418,0.25660410531859207,0.4986851215362549,0.0,0.7969070225476724,0.14467956120962927
8867_1918_Tarkington_Booth,0.0,0.0,0.0,0.0,0.0,0.0,0.8349349915206332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932_1839_Poe_Edgar_Allan,0.8330506877708688,0.0,0.0,0.0,0.6888428628444672,0.16428328582518006,0.8623830161422023,0.028595650251858083,0.5155453085899353,0.0,0.0,0.0,0.9099560187177573,0.02519019961501525,0.0,0.0,0.2711819112300873,0.0,0.0,0.0
940_1826_Cooper_James_Fenimore,0.6917540520980457,0.1885167059293416,0.7817692280004737,0.1259312078887591,0.694098151439034,0.20931725534024903,0.6461033756506741,0.2274351027963789,0.7921724558593988,0.16360674601286856,0.5948099116214772,0.05847819842186175,0.7949877520256267,0.13517239151851734,0.7261011940578923,0.1547682290744925,0.0,0.0,0.0,0.0
95_1894_Hope_Anthony,0.6890011667734349,0.21568955924043645,0.0,0.0,0.7305253488226633,0.1669170438530361,0.8219319455194019,0.11426858684422744,0.8123233465234596,0.10420199736197472,0.8782356404384382,0.10895109406316356,0.8033040639413871,0.0844158329021459,0.8365570306777954,0.0,0.5968343697003957,0.22852497172277322,0.0,0.0
969_1848_Brontë_Anne,0.727231428665654,0.21414206800319938,0.8462791562776726,0.15366539554334244,0.787243324260632,0.1678323247651252,0.7456720729051725,0.20358700580812472,0.841780048727832,0.08639661498195947,0.657368240277762,0.26948969584260457,0.7850802267756821,0.24752436846990114,0.6014849692583084,0.23198352754116058,0.4876266463334054,0.16089786844848902,0.891464104013567,0.0
974_1907_Conrad_Joseph,0.7344697157665455,0.2064301669756475,0.740368307375582,0.1801108925689082,0.6788245058770204,0.25762142295262674,0.737869881497128,0.18959630802609698,0.8148832448172864,0.15486861777049177,0.7472069695340158,0.1683754833156343,0.8459606861987311,0.0984023030942714,0.8342085075345224,0.19948819883072696,0.5923886114290641,0.2428906650182285,0.4336237931669331,0.2295536970674419
9830_1922_Fitzgerald_F._Scott_,0.7776733024165431,0.16941837838974702,0.7658707209114424,0.1567244367242996,0.6762996610239309,0.23188967816958886,0.74655540063031,0.18365436993652806,0.7339044436346949,0.15992148264021314,0.7143703858315978,0.2540191997301549,0.6927876728421015,0.22601740956395547,0.7594793380401339,0.1730032100701103,0.7553463837978824,0.18287497026542926,0.7235971910206189,0.22079043899528827
